,Fulham,Nott'ham Forest,Bournemouth,Everton,Leeds United,West Ham,Huddersfield,Aston Villa,Burnley,Sheffield Utd,Cardiff City,Manchester Utd,Watford,Newcastle Utd,Leicester City,Liverpool,Brentford,Southampton,Wolves,Brighton,Tottenham,Arsenal,Norwich City,Crystal Palace,Chelsea,West Brom,Manchester City,Luton Town
714,60,51,27,30,0,60,0,63,39,33,0,69,0,72,0,96,75,0,63,48,57,78,0,57,42,0,96,24
715,42,33,18,45,0,51,0,72,45,27,0,69,0,75,0,93,87,0,42,87,54,81,0,51,39,0,93,36
716,45,33,27,39,0,66,0,63,57,18,0,102,0,81,0,69,60,0,60,51,69,93,0,27,63,0,84,33
717,51,42,60,36,0,45,0,87,57,39,0,75,0,90,0,72,51,0,48,75,60,87,0,36,36,0,84,9
718,60,21,36,33,0,42,0,60,81,27,0,66,0,87,0,90,54,0,63,66,63,51,0,54,63,0,90,33
719,36,54,24,33,0,51,0,75,54,57,0,81,0,72,0,63,63,0,24,69,66,96,0,39,63,0,99,21
720,54,45,33,45,0,51,0,81,39,21,0,72,0,72,0,93,54,0,45,84,63,69,0,39,48,0,93,39
721,48,36,33,48,0,63,0,75,54,30,0,60,0,81,0,75,72,0,36,60,51,93,0,27,72,0,105,21
722,66,63,60,87,0,72,0,84,42,36,0,39,0,81,0,69,75,0,45,48,48,75,0,39,36,0,60,15
723,57,57,39,54,0,30,0,57,42,60,0,66,0,66,0,84,69,0,36,60,57,93,0,54,42,0,84,33
724,48,60,33,33,0,39,0,69,57,30,0,75,0,90,0,93,60,0,60,72,42,81,0,30,54,0,90,24
725,33,48,51,51,0,75,0,54,39,24,0,81,0,72,0,66,93,0,57,45,51,96,0,57,36,0,90,21
726,69,24,48,45,0,48,0,90,45,51,0,63,0,84,0,81,48,0,69,42,63,54,0,66,39,0,90,21
727,39,57,60,21,0,48,0,66,30,33,0,81,0,90,0,72,75,0,60,75,21,78,0,63,51,0,99,21
728,18,21,69,87,0,42,0,51,18,27,0,96,0,45,0,90,81,0,69,69,51,75,0,75,33,0,99,24
729,48,9,66,45,0,24,0,75,42,51,0,75,0,75,0,78,75,0,45,69,63,78,0,51,48,0,90,33
730,54,39,18,42,0,27,0,54,66,21,0,54,0,78,0,93,72,0,72,72,69,69,0,42,51,0,102,45
731,48,30,36,33,0,36,0,81,75,39,0,93,0,60,0,54,69,0,42,69,57,90,0,75,33,0,99,21
732,48,51,66,33,0,30,0,57,21,48,0,78,0,87,0,81,63,0,39,75,60,96,0,51,24,0,93,39
733,24,48,63,54,0,48,0,51,42,39,0,87,0,57,0,102,51,0,57,72,45,42,0,45,81,0,105,27
734,45,51,18,27,0,54,0,78,42,51,0,69,0,60,0,93,87,0,39,51,60,78,0,75,33,0,96,33
735,24,45,48,57,0,63,0,78,33,30,0,39,0,57,0,87,69,0,45,93,60,60,0,96,54,0,78,24
736,30,63,51,33,0,30,0,87,54,42,0,72,0,57,0,72,66,0,45,69,63,84,0,54,45,0,93,30
737,42,48,30,57,0,45,0,51,51,30,0,81,0,48,0,81,90,0,63,63,69,81,0,60,48,0,90,12
738,33,24,45,54,0,63,0,78,33,36,0,72,0,75,0,63,69,0,39,87,63,75,0,69,42,0,90,30
739,57,57,42,54,0,36,0,51,57,45,0,60,0,81,0,63,72,0,66,84,24,96,0,54,36,0,81,24
740,30,54,33,60,0,51,0,87,42,21,0,66,0,69,0,51,75,0,42,60,84,69,0,63,60,0,102,21
741,60,45,27,63,0,54,0,78,45,21,0,75,0,96,0,96,60,0,63,51,54,60,0,54,24,0,93,21
742,69,54,36,39,0,60,0,69,27,45,0,99,0,51,0,81,33,0,51,54,78,81,0,39,51,0,96,27
743,39,72,21,48,0,48,0,63,48,39,0,60,0,69,0,93,81,0,45,84,48,84,0,51,33,0,84,30
744,60,45,18,51,0,51,0,54,75,39,0,66,0,57,0,111,66,0,21,78,66,87,0,60,39,0,75,21
745,51,48,36,39,0,33,0,51,15,48,0,96,0,60,0,102,60,0,36,78,66,96,0,42,48,0,90,45
746,48,63,51,33,0,36,0,69,54,51,0,84,0,78,0,90,42,0,45,51,72,51,0,60,51,0,84,27
747,57,54,30,57,0,54,0,63,54,36,0,72,0,66,0,84,84,0,57,51,51,57,0,60,42,0,78,33
748,45,60,39,51,0,42,0,48,60,21,0,78,0,87,0,60,69,0,42,60,66,84,0,69,51,0,87,21
749,48,63,36,45,0,45,0,66,48,15,0,96,0,42,0,63,57,0,39,60,51,93,0,63,81,0,96,33
750,33,21,48,60,0,33,0,81,21,27,0,87,0,63,0,75,45,0,66,72,57,96,0,69,84,0,87,15
751,72,84,36,27,0,15,0,57,57,54,0,42,0,66,0,72,69,0,57,69,69,93,0,51,33,0,96,21
752,48,51,27,30,0,78,0,75,27,24,0,60,0,72,0,93,57,0,27,75,72,102,0,57,30,0,99,36
753,42,69,33,84,0,45,0,75,30,45,0,81,0,45,0,66,57,0,33,48,90,90,0,57,36,0,96,18
754,66,72,24,66,0,12,0,45,45,57,0,60,0,75,0,78,36,0,54,54,78,69,0,45,57,0,105,42
755,36,42,48,57,0,27,0,81,69,30,0,87,0,42,0,87,57,0,54,51,66,81,0,33,63,0,99,30
756,48,51,36,45,0,30,0,93,42,24,0,96,0,66,0,81,72,0,63,33,45,66,0,57,63,0,108,21
757,60,66,54,21,0,42,0,81,21,48,0,48,0,84,0,63,51,0,57,63,54,84,0,51,75,0,90,27
758,72,39,60,42,0,42,0,63,24,51,0,72,0,57,0,48,42,0,75,75,54,69,0,81,60,0,90,24
759,75,60,51,30,0,33,0,69,21,75,0,81,0,72,0,69,84,0,30,57,75,69,0,51,36,0,87,15
760,54,63,24,51,0,39,0,75,60,39,0,57,0,75,0,90,69,0,39,30,60,90,0,66,51,0,96,12
761,54,48,24,21,0,75,0,33,51,69,0,84,0,69,0,75,66,0,42,69,72,84,0,69,36,0,90,9
762,33,45,36,66,0,39,0,63,48,48,0,69,0,66,0,51,72,0,48,78,60,90,0,57,60,0,90,21
763,39,45,36,27,0,75,0,72,39,30,0,75,0,66,0,93,72,0,51,57,45,75,0,63,72,0,96,12
764,36,51,30,51,0,33,0,63,48,21,0,54,0,54,0,81,69,0,36,69,69,96,0,57,60,0,102,60
765,30,39,48,60,0,30,0,57,36,9,0,75,0,75,0,72,78,0,72,57,45,93,0,57,75,0,81,51
766,30,63,21,45,0,60,0,72,78,24,0,87,0,63,0,81,69,0,51,27,48,90,0,48,33,0,93,57
767,39,57,51,27,0,69,0,87,36,54,0,57,0,84,0,60,63,0,48,81,48,96,0,30,75,0,69,9
768,39,60,30,45,0,45,0,45,72,48,0,63,0,78,0,81,36,0,45,75,54,99,0,81,39,0,78,27
769,57,36,24,39,0,57,0,78,60,33,0,69,0,72,0,63,69,0,45,69,78,69,0,48,63,0,105,6
770,27,27,51,33,0,51,0,69,42,39,0,84,0,96,0,78,63,0,63,42,72,81,0,42,60,0,93,27
771,69,51,33,30,0,39,0,81,48,18,0,72,0,75,0,90,45,0,69,54,72,87,0,30,63,0,90,24
772,21,69,42,57,0,60,0,48,48,36,0,81,0,78,0,81,84,0,36,72,54,51,0,69,60,0,81,12
773,33,36,57,30,0,60,0,63,39,39,0,84,0,72,0,60,84,0,66,66,45,93,0,60,36,0,99,18
774,45,24,45,42,0,42,0,81,48,42,0,93,0,90,0,60,63,0,48,57,45,66,0,63,54,0,93,39
775,48,51,42,45,0,27,0,78,66,30,0,63,0,72,0,96,87,0,48,42,72,78,0,72,45,0,75,3
776,54,51,39,42,0,48,0,63,9,42,0,87,0,96,0,54,51,0,75,72,63,63,0,48,48,0,99,36
777,21,60,30,39,0,60,0,57,60,24,0,75,0,45,0,96,69,0,72,90,66,66,0,54,57,0,87,12
778,51,15,48,78,0,57,0,57,45,27,0,72,0,54,0,87,66,0,33,45,81,63,0,69,72,0,99,21
